twit_text,date
???????? ???????? ??????????????? TT // 라그나로크M_Full(2m30s)_윤아&서강준(Song by 강타) https://youtu.be/85ii73r2Ahc  via @YouTube,오전 9:20 - 2018년 3월 13일
라그나로크M_Full(2m30s)_윤아&서강준(Song by 강타) https://youtu.be/85ii73r2Ahc  via @YouTube,오전 9:12 - 2018년 3월 13일
라그나로크M_Full(2m30s)_윤아&서강준(Song by 강타) https://www.youtube.com/watch?v=85ii73r2Ahc&sns=tw …??????????????????????? cf ??????????? ??????? ???????????????? ???? ><“ ??????????????????????????????????????????????????? 55555 #yoona,오전 9:09 - 2018년 3월 13일
???????????? @YouTube http://youtu.be/85ii73r2Ahc?a  라그나로크M_Full(2m30s)_윤아&서강준(Song by 강타),오전 9:09 - 2018년 3월 13일
라그나로크M_Full(2m30s)_윤아&서강준(Song by 강타) https://youtu.be/85ii73r2Ahc  via @YouTube,오전 9:08 - 2018년 3월 13일
??????? ?????????????라그나로크M_Full(2m30s)_윤아&서강준(Song by 강타) https://youtu.be/85ii73r2Ahc  via @YouTube,오전 9:08 - 2018년 3월 13일
???????????????????????????????????????????? ???????????????????? // 라그나로크M_Full(2m30s)_윤아&서강준(Song by 강타) https://youtu.be/85ii73r2Ahc ,오전 9:06 - 2018년 3월 13일
???????????????????????? 라그나로크M_Full(2m30s)_윤아&서강준(Song by 강타) https://youtu.be/85ii73r2Ahc  via @YouTube,오전 9:04 - 2018년 3월 13일
I liked a @YouTube video http://youtu.be/85ii73r2Ahc?a  라그나로크M_Full(2m30s)_윤아&서강준(Song by 강타),오전 9:01 - 2018년 3월 13일
라그나로크M_Full(2m30s)_윤아&서강준(Song by 강타) https://youtu.be/85ii73r2Ahc  ????????? @YouTube,오전 8:59 - 2018년 3월 13일
라그나로크M_Full(2m30s)_윤아&서강준(Song by 강타) https://www.youtube.com/watch?v=85ii73r2Ahc …,오전 8:58 - 2018년 3월 13일
???????????????????????? ?????????????????????????? ?????????????????????????????? ?????????????????????????????? 라그나로크M_Full(2m30s)_윤아&서강준(Song by 강타) https://www.youtube.com/watch?v=85ii73r2Ahc&feature=share …,오전 8:48 - 2018년 3월 13일
라그나로크M_Full(2m30s)_윤아&서강준(Song by 강타) https://youtu.be/85ii73r2Ahc  ???? @YouTube,오전 8:42 - 2018년 3월 13일
라그나로크M_Full(2m30s)_윤아&서강준(Song by 강타) https://youtu.be/85ii73r2Ahc  lewat @YouTube,오전 8:41 - 2018년 3월 13일
라그나로크M_Full(2m30s)_윤아&서강준(Song by 강타) https://youtu.be/85ii73r2Ahc  via @YouTube 我只要林潤娥,오전 8:40 - 2018년 3월 13일
???????????? @YouTube http://youtu.be/85ii73r2Ahc?a  라그나로크M_Full(2m30s)_윤아&서강준(Song by 강타),오전 8:39 - 2018년 3월 13일
라그나로크M_Full(2m30s)_윤아&서강준(Song by 강타) ,오전 8:38 - 2018년 3월 13일
라그나로크M_Full(2m30s)_윤아&서강준(Song by 강타) https://youtu.be/85ii73r2Ahc  via @YouTube,오전 8:38 - 2018년 3월 13일
[CF/MV] ????? & ???????? Ragnarok M: Eternal Love #라그나로크M라그나로크M_Full(2m30s)_윤아&서강준(Song by 강타)https://www.youtube.com/watch?v=85ii73r2Ahc&sns=tw … via @youtube,오전 8:37 - 2018년 3월 13일
라그나로크M_본편30s_윤아&서강준(Song by 강타) https://youtu.be/8vMjsepVr_g  ????????? @YouTube,오전 8:37 - 2018년 3월 13일
라그나로크M_Full(2m30s)_윤아&서강준(Song by 강타) https://youtu.be/85ii73r2Ahc  ????????? @YouTube,오전 8:36 - 2018년 3월 13일
"Th? ntn ma khong đi đong romcom, ch?n m?y vai ti?u th? nha giau sanh đi?u, vai t??i sang đ?y s?c s?ng hay thanh xuan l?i c? h?t đu trai gia xong ch?n vai benh t?t -_- QU? --- PHI라그나로크M_Full(2m30s)_윤아&서강준(Song by 강타) https://youtu.be/85ii73r2Ahc  qua @YouTube",오전 8:35 - 2018년 3월 13일
?????????? ??????????????????????? ?????~ 라그나로크M_Full(2m30s)_윤아&서강준(Song by 강타) https://youtu.be/85ii73r2Ahc  via @YouTube,오전 8:34 - 2018년 3월 13일
라그나로크M_Full(2m30s)_윤아&서강준(Song by 강타) https://youtu.be/85ii73r2Ahc  via @YouTube,오전 8:32 - 2018년 3월 13일
라그나로크M_Full(2m30s)_윤아&서강준(Song by 강타) https://youtu.be/85ii73r2Ahc  ????????? @YouTube,오전 8:31 - 2018년 3월 13일
라그나로크M_Full(2m30s)_윤아&서강준(Song by 강타) https://youtu.be/85ii73r2Ahc  via @YouTube,오전 8:31 - 2018년 3월 13일
YOONA라그나로크M : 영원한사랑_음악듣기 편(자막)_윤아&서강준 https://youtu.be/VzVdb01G74M  via @YouTube,오전 8:30 - 2018년 3월 13일
180314 《仙境傳說RO M》潤娥＆徐康俊（主題曲：Kangta）라그나로크M 윤아&서강준(Song by 강타) Full(2m30s) https://youtu.be/85ii73r2Ahc  30s https://youtu.be/8vMjsepVr_g  結果是拍了廣告也拍了mv 大家猜的什?都有！#임윤아 #윤아 #YoonA #라그나로크M ,오전 8:30 - 2018년 3월 13일
Yoona - short ver. Ragnarok cf. So sweet!!! :)라그나로크M_본편30s_윤아&서강준(Song by 강타) https://youtu.be/8vMjsepVr_g  via @YouTube,오전 8:28 - 2018년 3월 13일
WAAAHHHHHH!! YOONA! :) sweeter than her drama scenes.라그나로크M_Full(2m30s)_윤아&서강준(Song by 강타) https://youtu.be/85ii73r2Ahc  via @YouTube,오전 8:25 - 2018년 3월 13일
???????????? @YouTube http://youtu.be/85ii73r2Ahc?a  라그나로크M_Full(2m30s)_윤아&서강준(Song by 강타),오전 8:24 - 2018년 3월 13일
라그나로크M_본편30s_윤아&서강준(Song by 강타)https://www.youtube.com/watch?v=8vMjsepVr_g …,오전 8:22 - 2018년 3월 13일
라그나로크M_Full(2m30s)_윤아&서강준(Song by 강타),오전 8:22 - 2018년 3월 13일
"SNSD Yoona for ""라그나로크M : 영원한사랑/Ragnarok M: Eternal Love"" ",오전 8:22 - 2018년 3월 13일
라그나로크M_Full(2m30s)_윤아&서강준(Song by 강타) https://youtu.be/85ii73r2Ahc  ????????? @YouTube,오전 8:19 - 2018년 3월 13일
180313 그라비티 페이스북 라그나로크M 윤아https://www.facebook.com/RagnarokUniverse/photos/a.1368508596503743.1073741827.1354805424540727/1750885738266025/?type=3&theater …https://scontent-hkg3-1.xx.fbcdn.net/v/t31.0-8/29063759_1750885738266025_4500975207269001253_o.jpg?oh=56734fa1aa297139a29b1b979b3f188e&oe=5B326169 …,오전 8:08 - 2018년 3월 13일
라그나로크M_본편30s_윤아&서강준(Song by 강타) https://youtu.be/8vMjsepVr_g  via @YouTube,오전 8:06 - 2018년 3월 13일
라그나로크M_Full(2m30s)_윤아&서강준(Song by 강타) https://youtu.be/85ii73r2Ahc  via @YouTube,오전 8:05 - 2018년 3월 13일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 7:59 - 2018년 3월 13일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 7:54 - 2018년 3월 13일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 7:46 - 2018년 3월 13일
????? & ????????Ragnarok M: Eternal Love https://m.facebook.com/RagnarokUniverse/posts/1749501271737805 …???????????? ?????????? CF ??????? ????????? 14 ????????? ?????????????????????? #라그나로크M #지금은_융시_라그나로크M_사전예약_할시간,오전 7:31 - 2018년 3월 13일
라그나로크M 블랙스미스 전투 영상http://data4u.co.kr/?mod=document&uid=897&page_id=1693 …,오전 7:17 - 2018년 3월 13일
[소식] 라그나로크M 내일 오전 11시 오픈,오전 7:10 - 2018년 3월 13일
라그나로크M 블랙스미스 전투 영상http://data4u.co.kr/?mod=document&uid=897&page_id=1693 …,오전 6:36 - 2018년 3월 13일
"RESTART '라그나로크M' 사전예약 신청하세요신청하기 : https://goo.gl/ZLRwXD 지금, 새롭게 시작합니다![라그나로크M 사전예약 이벤트]사전예약한 모든 모험가님들께 다양한 아이템 제공!미리 준비하는 라그나로크M 캐릭터명을 선점하세요!당신이 망설이는 사이.. 빼앗길 지도 모릅니다!",오전 5:42 - 2018년 3월 13일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 5:30 - 2018년 3월 13일
두둥둥두둥여러분 3월14일 내일!!!!!!!!!라그나로크M 오픈!!!!!팡팡하야꾸 사전예약 가즈앗 !! 사전예약http://rom.gnjoy.com/ReservationPromotion …,오전 4:11 - 2018년 3월 13일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 3:48 - 2018년 3월 13일
라그나로크M 지하철 광고 ,오전 2:37 - 2018년 3월 13일
‘라그나로크M’ 사전등록자 200만명 돌파…14일 오전 11시 정식출시 http://www.sedaily.com/NewsView/1RWYOCFAYY?OutLink=twt …,오전 2:31 - 2018년 3월 13일
드디어 내일이면 기다리고 기다리면 #라그나로크M 오픈날이다!!!사전체험판 참여하고 나니 더 기다려진다 ㅠㅠㅠ,오후 11:13 - 2018년 3월 12일
"요즘대작 인싸,인생겜은 왜케 서버 폭☆발나는걸까..p.s그러므로 원활하게 라그나로크M 하고싶네요.. 모두 다른겜을 해주시기를...! ^ ^;",오후 11:09 - 2018년 3월 12일
"☆깜짝 알림☆3월14일은 라그나로크M 오픈 일저는 이미 사전 예약 완료했답니다~!모두들 사전 예약 해주실 거죠???♡♡♡저랑 라그나로크M에서 만나요!ps 비밀은 아니지만, 곧 코스프레도... https://fb.me/6V2Iakpkj ",오후 11:05 - 2018년 3월 12일
라그나로크m 클베해본 결과.. 대박겜 임증각!#라그나로크m #대박,오후 10:40 - 2018년 3월 12일
"☆깜짝 알림☆3월14일은 라그나로크M 오픈 일저는 이미 사전 예약 완료했답니다~!모두들 사전 예약 해주실 거죠???♡♡♡저랑 라그나로크M에서 만나요!ps 비밀은 아니지만, 곧 코스프레도 공개된대요[ 사전예약 ] http://rom.gnjoy.com/ReservationPromotion …",오후 9:52 - 2018년 3월 12일
"라그나로크M 출시일 전날, 사전 플레이 후기 http://blog.naver.com/yzk12272/221227858410 …",오후 8:56 - 2018년 3월 12일
모바일게임 라그나로크M: 영원한 사랑(이하 라그나로크M)이 오는 14일 화이트데이에 출시된다. ,오후 7:49 - 2018년 3월 12일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 7:05 - 2018년 3월 12일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 6:29 - 2018년 3월 12일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 4:47 - 2018년 3월 12일
라그나로크M : Eternal Love 사전예약 프로모션 영상 https://youtu.be/hW2SBx0Ejvg  @YouTube 님이 공유,오후 4:42 - 2018년 3월 12일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 3:56 - 2018년 3월 12일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 1:48 - 2018년 3월 12일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 12:31 - 2018년 3월 12일
라그나로크M 오픈이 3월 14일이래용+ㅅ+넘너무 기대됩니당☆그리고 조금만 더 기다려주시면 코스프레도 공개된다고 하니 더 기대가 됩니당+ㅅ+ 호아앙!사전예약>> https://fb.me/3aGHqW6Z3 ,오전 10:23 - 2018년 3월 12일
라그나로크M 오픈이 3월 14일이래용+ㅅ+넘너무 기대됩니당☆그리고 조금만 더 기다려주시면 코스프레도 공개된다고 하니 더 기대가 됩니당+ㅅ+ 호아앙!사전예약>> http://bs1n.io/v.z1xDd ,오전 10:21 - 2018년 3월 12일
라그나로크M 피로도가 있는 흥망겜...(소곤),오전 9:20 - 2018년 3월 12일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 9:12 - 2018년 3월 12일
라그나로크M : Eternal Love 사전예약 프로모션 영상 https://youtu.be/hW2SBx0Ejvg  via @YouTube,오전 8:55 - 2018년 3월 12일
라그나로크M...추억이고 자시고 망한겜일거 분명해..... (po삐짐wer),오전 8:40 - 2018년 3월 12일
라그나로크M 오픈 첫날 성공일경우:ㄹㅇ 영원한 사랑겜...p.s졷망할 경우:영원한 졷망인거시다.,오전 8:33 - 2018년 3월 12일
"라그나로크M 하는 방송을 보니깐...사전이벤트 날아온 메세지 스팸처리해야지....(부들부들,왕삐짐)",오전 6:30 - 2018년 3월 12일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 5:49 - 2018년 3월 12일
라그나로크M : Eternal Love 사전예약 프로모션 영상 https://youtu.be/hW2SBx0Ejvg  @YouTube 님이 공유,오전 5:28 - 2018년 3월 12일
라그나로크m 렙1~7까지 CBT 게임 사진 http://rtdf2002.blog.me/221227387921 ,오전 4:14 - 2018년 3월 12일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 4:04 - 2018년 3월 12일
정원초과로 못했지만 정식 오픈때 아싸신 해야징....부들부들 #라그나로크M,오전 3:35 - 2018년 3월 12일
180312 그라비티 페이스북 라그나로크M 윤아모험가님들의 응원으로사전예약 200만명 돌파! .우리 꽃길만 걸어요!★3월 14일 11시 OPEN★.기대해주세요https://www.facebook.com/RagnarokUniverse/photos/a.1372473059440630.1073741828.1354805424540727/1749500828404516/?type=3&theater …https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/29063295_1749500828404516_4655289405323258715_n.png?oh=596984d2ee187f407061edadfd51ae6b&oe=5B3EB4E7 …,오전 2:11 - 2018년 3월 12일
지하철에 펼쳐지는 유럽의 풍경... #라그나로크M #라그M,오전 1:15 - 2018년 3월 12일
라그나로크m 갓망겜.. (소곤),오전 1:08 - 2018년 3월 12일
으엌 라그나로크 M 사전테스터 정원한계가 있을줄이야;; 에이잇 검사M 계속해야징..,오전 1:06 - 2018년 3월 12일
라그나로크M 나오면 나이트 크루세이더 프리스트 이렇게 키우고 싶은데 셋 다 처음부터 열려 있으려나?,오전 1:05 - 2018년 3월 12일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 12:39 - 2018년 3월 12일
"그라비티, 모바일 MMORPG ‘라그나로크M’ 사전등록 200만 돌파 / 브레이크뉴스  http://www.breaknews.com/565468 ",오전 12:33 - 2018년 3월 12일
"그라비티, 모바일 MMORPG ‘라그나로크M’ 사전등록 200만 돌파 / 브레이크뉴스  http://www.breaknews.com/565468 ",오전 12:33 - 2018년 3월 12일
라그나로크M 광고 문자 중에서 ,오전 12:15 - 2018년 3월 12일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 11:08 - 2018년 3월 11일
라그나로크M : Eternal Love 사전예약 프로모션 영상 https://youtu.be/hW2SBx0Ejvg  @YouTube 님이 공유,오후 10:49 - 2018년 3월 11일
재밌는 게임 라그나로크M 한번 달려볼까 http://au9999.blog.me/221227122525 ,오후 10:24 - 2018년 3월 11일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 9:20 - 2018년 3월 11일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 8:27 - 2018년 3월 11일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 7:52 - 2018년 3월 11일
라그나로크 M 오픈 D-2 ,오후 6:38 - 2018년 3월 11일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 3:18 - 2018년 3월 11일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 1:50 - 2018년 3월 11일
라그나로크M : 영원한사랑_사진ver(자막)_윤아&서강준https://youtu.be/XrO6og3tTcs #윤아 #Yoona #임윤아,오전 10:57 - 2018년 3월 11일
라그나로크M은 사실 꽤 기대하고 있으나... 그라비티가 직접 서비스 한다는 것에서 희망을 버리고 있다...,오전 10:48 - 2018년 3월 11일
나랑 14일부터 라그나로크m할사람,오전 9:30 - 2018년 3월 11일
#지금은_융시_라그나로크M_사전예약_할시간,오전 9:08 - 2018년 3월 11일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 8:48 - 2018년 3월 11일
모바일에서 만나는 라그나로크M: 영원한 사랑 https://fb.me/GbxxTyDE ,오전 8:30 - 2018년 3월 11일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 8:14 - 2018년 3월 11일
라그나로크m 사전예약은 했는데 별로 기대가안되네,오전 5:24 - 2018년 3월 11일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 5:23 - 2018년 3월 11일
백도님 근황 간간히 올려주세욧>_< 라그나로크m 재밌으면 얘기해주세용,오전 4:49 - 2018년 3월 11일
#사전예약하세융~ 이거 넘 귀욥 ㅋㅋ #지금은_융시_라그나로크M_사전예약_할시간#3월14일_윤아랑_라그M_같이해요 요기서~!http://rom.gnjoy.com/reservationpromotion/PhoneReservation?media=twitter_ad4 …,오전 3:00 - 2018년 3월 11일
#윤아넘예뽀 #융시니까 #사전예약 #ㄱㄱ#지금은_융시_라그나로크M_사전예약_할시간,오전 1:53 - 2018년 3월 11일
#지금은_융시_라그나로크M_사전예약_할시간ㅋㅋㅋㅋㅎㅋㅎㅋㅋㅋㅎㅋㅋㅋ 자꾸 윤아 떠서 좋긴 한데 거슬려,오전 1:42 - 2018년 3월 11일
라그나로크 M이랑 R이랑 포링의 역습이랑 뭐가 다른 거지???,오전 1:35 - 2018년 3월 11일
#지금은_융시_라그나로크M_사전예약_할시간,오전 1:19 - 2018년 3월 11일
#지금은_융시_라그나로크M_사전예약_할시간과얀 모바일로 과금갓겜을 만들것인가? 뭐 난 스팀게임으로 갈아탔지만 말이다,오전 12:59 - 2018년 3월 11일
라그나로크M 사전예약 다음주 화요일까지만 한다네요3월14일이 출시일 아이템 받을려면 서두르세요#라그나로크m #사전예약 #출시일,오전 12:56 - 2018년 3월 11일
#지금은_융시_라그나로크M_사전예약_할시간,오전 12:33 - 2018년 3월 11일
#지금은_융시_라그나로크M_사전예약_할시간?!?!뭐여 담당자 지금은 융시 우째아는겨 융덕솟덕인겨?,오전 12:11 - 2018년 3월 11일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 11:49 - 2018년 3월 10일
라그나로크M 출시일 3월14일 확정!정말정말 기대되네요 ~ㅋ,오후 11:47 - 2018년 3월 10일
#지금은_융시_라그나로크M_사전예약_할시간,오후 11:07 - 2018년 3월 10일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 10:44 - 2018년 3월 10일
#PC방다닐시절생각나네~#최애겜_라그나로크M_3월14일_오픈http://rom.gnjoy.com/reservationpromotion/PhoneReservation?media=twitter_ad4 …,오후 10:30 - 2018년 3월 10일
라그나로크 모바일 출시라니?!#오오오 #빨리 #사전예약 #잼겠다 #최애겜_라그나로크M_3월14일_오픈,오후 10:28 - 2018년 3월 10일
#최애겜_라그나로크M_3월14일_오픈 #오왕 #3일남아따,오후 10:13 - 2018년 3월 10일
"SNSD Yoona - ""라그나로크M : 영원한사랑/Ragnarok M: Eternal Love"" ",오후 9:33 - 2018년 3월 10일
"오늘 별무리의 심포니어 이벤 끝나면 12일에 랭킹 발표 나오고 메인커뮤 추가, 13일에 밀리코레 시작...으 14일에는 라그나로크M 시작해야 되는데",오후 7:10 - 2018년 3월 10일
"[사전예약] 추억의 라그나로크, 신규 모바일게임 라그나로크M 으로 다시 돌아오다! http://blog.naver.com/jeong_7928/221226369625 …",오후 7:08 - 2018년 3월 10일
라그나로크M : Eternal Love 사전예약 프로모션 영상 https://youtu.be/hW2SBx0Ejvg  via @YouTube,오후 6:15 - 2018년 3월 10일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 6:13 - 2018년 3월 10일
#최애겜_라그나로크M_3월14일_오픈,오후 2:56 - 2018년 3월 10일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 2:34 - 2018년 3월 10일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 11:17 - 2018년 3월 10일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 10:05 - 2018년 3월 10일
라그나로크M을 사전예약함핸펀 용량을 비우자,오전 9:58 - 2018년 3월 10일
#지금은_융시_라그나로크M_사전예약_할시간,오전 8:24 - 2018년 3월 10일
#지금은_융시_라그나로크M_사전예약_할시간,오전 7:44 - 2018년 3월 10일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 7:27 - 2018년 3월 10일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 6:50 - 2018년 3월 10일
"진모짱과 지스타, 라그나로크M 모델 소이 ~가시나~: http://youtu.be/ZIdYAJovcgA?a  (@YouTube)",오전 5:45 - 2018년 3월 10일
"동영상을 @YouTube 재생목록 http://youtu.be/ZIdYAJovcgA?a  진모짱과 지스타, 라그나로크M 모델 소이 ~가시나~에",오전 5:45 - 2018년 3월 10일
라그나로크M 에서 만나요~~,오전 5:24 - 2018년 3월 10일
라그나로크M cf 윤아 캡쳐&움짤 15p#윤아 #YOONA  http://198939.tistory.com/359 ,오전 5:14 - 2018년 3월 10일
라그나로크m 녹스 앱플레이어 패치 다운로드 네트워크 오류 해결방법  http://rtdf2002.blog.me/221226100847 ,오전 5:08 - 2018년 3월 10일
"SNSD Yoona - ""라그나로크M : 영원한사랑/Ragnarok M: Eternal Love"" ",오전 5:03 - 2018년 3월 10일
라그나로크m 사전 다운로드 되네요 http://rtdf2002.blog.me/221226095085 ,오전 4:57 - 2018년 3월 10일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 12:31 - 2018년 3월 10일
라그나로크M : Eternal Love 사전예약 프로모션 영상 https://youtu.be/hW2SBx0Ejvg  via @YouTube,오후 10:41 - 2018년 3월 9일
#지금은_융시_라그나로크M_사전예약_할시간,오후 10:05 - 2018년 3월 9일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 8:42 - 2018년 3월 9일
#지금은_융시_라그나로크M_사전예약_할시간,오후 8:15 - 2018년 3월 9일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 7:59 - 2018년 3월 9일
라그나로크m 남자모델이 서강준이었어? ㅋㅋㅋㅋㅋㅋㅋ,오후 7:59 - 2018년 3월 9일
#지금은_융시_라그나로크M_사전예약_할시간,오후 7:40 - 2018년 3월 9일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 7:35 - 2018년 3월 9일
#지금은_융시_라그나로크M_사전예약_할시간,오후 7:20 - 2018년 3월 9일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 5:08 - 2018년 3월 9일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 4:13 - 2018년 3월 9일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 3:43 - 2018년 3월 9일
라그나로크M 사전예약하세요! 사전등록 전원에게 다양한 인게임 아이템과 200포인트를 드립니다! https://playstore.me/2735785 ,오후 3:28 - 2018년 3월 9일
#지금은_융시_라그나로크M_사전예약_할시간,오후 3:21 - 2018년 3월 9일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오후 2:36 - 2018년 3월 9일
라그나로크M 윤아&강준 5자토크 인터뷰 #서강준 #윤아,오후 2:14 - 2018년 3월 9일
라그나로크M 윤아&강준 5자토크 인터뷰 #서강준 #윤아,오후 2:05 - 2018년 3월 9일
라그나로크M 윤아&강준 5자토크 인터뷰 https://www.youtube.com/watch?v=zOaWXOcKBWM …,오후 12:35 - 2018년 3월 9일
라그나로크M : 영원한사랑_사진편_윤아&서강준(Song by 강타) https://www.youtube.com/watch?v=YqDWi7_kS9w …,오후 12:31 - 2018년 3월 9일
#지금은_융시_라그나로크M_사전예약_할시간,오전 10:56 - 2018년 3월 9일
They match what they hold; their characters and Porings linked well lol #라그나로크M #윤아 #서강준,오전 10:31 - 2018년 3월 9일
I liked a @YouTube video http://youtu.be/zOaWXOcKBWM?a  라그나로크M 윤아&강준 5자토크 인터뷰,오전 10:14 - 2018년 3월 9일
모바일에서 만나는 라그나로크M: 영원한 사랑. 사전 예약 바로가기 : http://rom.gnjoy.com/ReservationPromotion …,오전 9:39 - 2018년 3월 9일
ガンジュン♡라그나로크M 윤아&강준 5자토크 인터뷰小指から5文字?えるガンジュンが可愛いくてね??서강준 최고!!!#ソガンジュン #서강준 #seokangjun #5urprise #서프라이즈 #라그나로크M ,오전 7:36 - 2018년 3월 9일
양꼬치 먹고 사전예약 ~@Hahahoho0514#막차 #성공적 #10초 #성공적#3월14일_윤아랑_라그M_같이해요#최애겜_라그나로크M_3월14일_오픈,오전 7:05 - 2018년 3월 9일
다음주에는 라그나로크m 나온다,오전 6:22 - 2018년 3월 9일
[IG] #라그나로크M #사전예약 ,오전 4:34 - 2018년 3월 9일
#지금은_융시_라그나로크M_사전예약_할시간,오전 4:34 - 2018년 3월 9일
라그나로크M 윤아&강준 5자토크 인터뷰 https://youtu.be/zOaWXOcKBWM  lewat @YouTube,오전 3:53 - 2018년 3월 9일
http://cfile9.uf.tistory.com/original/997A39365AA271DE0C5728 …#윤아 #서강준#라그나로크M 에서 만나요!예뻐ㅠ ,오전 3:40 - 2018년 3월 9일
http://cfile22.uf.tistory.com/original/9940E8365AA271E00F37A6 …#윤아 #서강준 #라그나로크M 와플 안먹어?아?어... ,오전 3:39 - 2018년 3월 9일
